customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value
CUST07686,Qatari,Individual,Low,87,0.3,Lexus,LX600,Platinum,2024,Inline-4,Petrol,Black,82099,2022-02-02,Showroom,6,77173.06,Bank Loan,40262,17,Medium-Moving,0.12,25342,973,Mixed,2022-09-06,7,1827,117,Out of Warranty,1537,2382,395446
CUST07687,Pakistani,Fleet,High,47,0.14,Nissan,Patrol,Premium,2024,V8,Petrol,Blue,207812,2024-03-10,Online,3,201577.64,Bank Loan,28923,163,Slow-Moving,0.13,61093,3632,City,2025-11-21,8,2659,32,Out of Warranty,22269,3594,164193
CUST07688,Pakistani,Individual,Medium,93,0.16,BMW,X5,Mid,2024,Inline-4,Petrol,Silver,423266,2022-12-28,Showroom,7,393637.38,Bank Loan,308270,88,Medium-Moving,0.12,26464,2380,Highway,2023-02-19,2,3523,76,Out of Warranty,11627,4838,459532
CUST07689,Jordanian,Individual,Low,83,0.25,Nissan,Altima,Platinum,2021,Inline-4,Petrol,Blue,416736,2023-03-05,Online,0,416736.0,Lease,174258,139,Slow-Moving,0.17,79324,1879,Highway,2024-04-06,0,2370,113,Out of Warranty,1703,14926,582608
CUST07690,Indian,Individual,Low,65,0.24,Toyota,Camry,Platinum,2023,V6,Petrol,Black,308313,2024-05-23,Fleet Sales,0,308313.0,Cash,124357,151,Slow-Moving,0.21,93656,3203,Mixed,2025-01-19,5,2110,69,Under Warranty,18896,6519,398424
CUST07691,Jordanian,Corporate,High,84,0.38,Nissan,Altima,Platinum,2022,V8,Petrol,White,93439,2023-10-29,Showroom,5,88767.05,Bank Loan,7496,82,Medium-Moving,0.23,16398,3284,City,2024-12-28,3,2386,32,Out of Warranty,19842,14593,184467
CUST07692,Indian,Individual,Medium,48,0.18,Mercedes,G-Class,Platinum,2024,V6,Hybrid,Black,80530,2023-02-20,Showroom,8,74087.6,Cash,55075,97,Fast-Moving,0.24,88818,3081,City,2024-04-28,5,3286,94,Under Warranty,3942,5352,264736
CUST07693,Jordanian,Fleet,Low,46,0.21,Mercedes,E-Class,Platinum,2024,V6,Petrol,Black,428643,2023-06-28,Fleet Sales,4,411497.28,Cash,200764,85,Slow-Moving,0.21,18453,4873,Mixed,2023-07-28,8,1160,22,Under Warranty,4258,8703,228436
CUST07694,Jordanian,Individual,High,67,0.21,Toyota,Land Cruiser,Platinum,2021,Inline-4,Hybrid,Gray,411240,2022-04-26,Online,8,378340.8,Cash,40650,92,Slow-Moving,0.17,71143,3897,Mixed,2023-05-15,8,3922,107,Under Warranty,13104,9303,592641
CUST07695,Qatari,Individual,High,58,0.24,Nissan,Patrol,Base,2021,V6,Hybrid,Silver,435931,2022-10-21,Showroom,2,427212.38,Cash,270097,48,Medium-Moving,0.08,107606,3364,Highway,2023-02-25,4,3548,16,Out of Warranty,6774,7243,247405
CUST07696,Filipino,Individual,Medium,46,0.37,Toyota,Land Cruiser,Platinum,2021,V8,Hybrid,Blue,320624,2024-04-30,Showroom,8,294974.08,Bank Loan,7218,73,Fast-Moving,0.11,82484,4618,Highway,2025-05-04,3,1149,84,Under Warranty,22906,5954,238441
CUST07697,Pakistani,Fleet,Low,77,0.14,BMW,X7,Premium,2024,V6,Hybrid,Blue,152735,2023-06-29,Online,8,140516.2,Cash,99328,54,Slow-Moving,0.17,34326,3342,City,2024-10-25,2,3828,87,Out of Warranty,20634,882,475604
CUST07698,Filipino,Fleet,High,76,0.39,Mercedes,G-Class,Premium,2021,Inline-4,Petrol,Blue,286444,2023-08-26,Showroom,4,274986.24,Cash,102303,178,Medium-Moving,0.1,45375,1633,City,2024-10-07,0,2078,43,Under Warranty,16354,4519,150336
CUST07699,Pakistani,Fleet,Low,89,0.2,Lexus,RX350,Premium,2024,Inline-4,Hybrid,Silver,346348,2023-12-16,Online,2,339421.04,Cash,245196,160,Fast-Moving,0.15,71839,3908,Mixed,2025-05-20,3,3422,114,Under Warranty,13023,10189,181545
CUST07700,Filipino,Individual,Medium,97,0.39,Toyota,Camry,Base,2023,V8,Hybrid,White,347806,2023-10-07,Showroom,7,323459.58,Bank Loan,78774,48,Slow-Moving,0.21,31283,973,Mixed,2024-02-15,7,3956,69,Out of Warranty,17239,4465,298604
CUST07701,Filipino,Corporate,Low,88,0.32,Toyota,Land Cruiser,Mid,2021,V8,Hybrid,Black,439581,2023-09-22,Fleet Sales,6,413206.14,Bank Loan,320251,169,Slow-Moving,0.13,14565,3334,Highway,2024-05-05,7,2118,62,Out of Warranty,10401,10011,185979
CUST07702,Qatari,Fleet,Medium,100,0.25,Toyota,Corolla,Premium,2024,V8,Petrol,Silver,380047,2024-04-22,Online,2,372446.06,Cash,249949,67,Slow-Moving,0.18,75159,2441,Highway,2024-07-31,2,2841,99,Under Warranty,19142,5110,485590
CUST07703,Pakistani,Fleet,Medium,88,0.17,Lexus,RX350,Base,2024,V8,Petrol,Blue,248816,2024-02-05,Showroom,7,231398.88,Bank Loan,57005,38,Medium-Moving,0.22,94904,1030,Mixed,2024-08-22,7,2287,38,Out of Warranty,22553,1333,465373
CUST07704,Pakistani,Individual,High,85,0.4,Mercedes,E-Class,Base,2023,V6,Hybrid,White,370162,2022-06-22,Online,0,370162.0,Cash,211688,107,Fast-Moving,0.22,118174,1128,Highway,2022-11-01,1,3034,22,Under Warranty,21991,11842,237738
CUST07705,Filipino,Corporate,Low,75,0.44,Nissan,Altima,Mid,2023,V6,Hybrid,Silver,372349,2023-04-15,Online,6,350008.06,Lease,26030,85,Medium-Moving,0.22,114471,3009,Mixed,2024-10-03,1,3692,119,Under Warranty,2020,5512,579355
CUST07706,Egyptian,Individual,High,84,0.41,Nissan,Patrol,Platinum,2022,Inline-4,Hybrid,Gray,328942,2024-05-12,Showroom,8,302626.64,Lease,35289,117,Slow-Moving,0.25,103530,1099,Mixed,2024-08-04,1,1881,93,Out of Warranty,4260,4164,495459
CUST07707,British,Individual,High,80,0.32,Mercedes,G-Class,Platinum,2022,Inline-4,Petrol,Gray,105097,2023-10-02,Fleet Sales,5,99842.15,Cash,3899,108,Slow-Moving,0.22,84051,1172,Mixed,2024-08-09,5,1958,31,Out of Warranty,4708,11779,363220
CUST07708,Indian,Individual,Low,87,0.09,Lexus,RX350,Platinum,2022,Inline-4,Petrol,White,253702,2023-11-12,Online,5,241016.9,Lease,102416,159,Fast-Moving,0.25,70100,3591,City,2024-01-17,1,2569,100,Out of Warranty,23514,10366,136519
CUST07709,Indian,Fleet,Medium,51,0.24,Lexus,LX600,Premium,2024,V8,Hybrid,Silver,111932,2022-05-28,Fleet Sales,2,109693.36,Lease,57134,104,Medium-Moving,0.24,43503,2776,Highway,2022-12-17,0,804,33,Out of Warranty,24483,4416,192590
CUST07710,Indian,Fleet,High,99,0.07,Nissan,Altima,Mid,2023,V6,Hybrid,Blue,132031,2022-04-11,Fleet Sales,2,129390.38,Lease,73957,53,Slow-Moving,0.19,68080,2912,Mixed,2024-02-07,7,3355,72,Under Warranty,9126,1059,400385
CUST07711,Jordanian,Corporate,Medium,72,0.4,Toyota,Land Cruiser,Platinum,2023,V6,Petrol,White,117929,2023-05-22,Online,2,115570.42,Lease,60240,134,Medium-Moving,0.09,65534,3085,Mixed,2024-03-09,7,1093,86,Out of Warranty,4725,7961,519246
CUST07712,Filipino,Fleet,Low,49,0.43,Mercedes,E-Class,Premium,2023,Inline-4,Petrol,Blue,323698,2024-03-13,Showroom,7,301039.14,Lease,129597,105,Slow-Moving,0.21,12394,5613,Highway,2024-09-26,6,2478,27,Out of Warranty,6052,1934,594334
CUST07713,British,Individual,Medium,67,0.08,Mercedes,E-Class,Base,2022,V8,Petrol,Silver,416599,2024-05-18,Showroom,2,408267.02,Bank Loan,89460,101,Medium-Moving,0.17,44136,5904,City,2025-03-22,0,2790,79,Out of Warranty,7978,4164,216475
CUST07714,Pakistani,Corporate,Medium,68,0.36,Toyota,Camry,Mid,2024,Inline-4,Petrol,Blue,345229,2022-08-14,Fleet Sales,3,334872.13,Lease,89001,37,Fast-Moving,0.19,27386,2396,City,2024-03-19,2,3122,16,Under Warranty,6657,10979,151876
CUST07715,Qatari,Fleet,Medium,49,0.4,Toyota,Corolla,Premium,2022,V6,Petrol,White,345010,2023-04-24,Showroom,2,338109.8,Lease,183438,11,Slow-Moving,0.13,50347,2582,City,2023-07-25,4,1031,77,Under Warranty,10981,14090,534451
CUST07716,Indian,Corporate,Low,93,0.28,Mercedes,G-Class,Premium,2023,Inline-4,Petrol,White,376536,2023-10-28,Showroom,8,346413.12,Bank Loan,66569,88,Slow-Moving,0.2,7724,5416,Highway,2024-12-09,1,1837,120,Under Warranty,6313,1258,230539
CUST07717,British,Corporate,Low,55,0.22,Nissan,Altima,Platinum,2021,Inline-4,Petrol,Silver,281442,2023-03-24,Fleet Sales,7,261741.06,Cash,206366,150,Fast-Moving,0.11,25666,5552,Mixed,2024-04-06,4,3669,53,Under Warranty,14828,12167,569942
CUST07718,Jordanian,Corporate,Medium,48,0.11,BMW,X7,Premium,2023,V6,Hybrid,Gray,350388,2022-01-11,Fleet Sales,8,322356.96,Cash,36089,164,Slow-Moving,0.08,58671,510,City,2023-01-15,4,2582,58,Out of Warranty,9572,9601,363696
CUST07719,Pakistani,Fleet,Medium,57,0.29,BMW,X5,Base,2022,Inline-4,Hybrid,Blue,118386,2023-07-17,Online,2,116018.28,Bank Loan,92182,24,Fast-Moving,0.25,67677,3977,City,2024-11-15,1,1479,37,Out of Warranty,18213,1590,403819
CUST07720,Qatari,Corporate,High,93,0.06,Toyota,Corolla,Premium,2024,Inline-4,Petrol,Black,411742,2022-06-18,Showroom,0,411742.0,Cash,214194,159,Slow-Moving,0.22,63774,5969,City,2023-07-21,3,3796,42,Under Warranty,14919,11386,585401
CUST07721,Qatari,Fleet,High,47,0.08,Mercedes,G-Class,Premium,2023,Inline-4,Petrol,Gray,204863,2022-03-25,Online,6,192571.22,Cash,45227,130,Medium-Moving,0.23,90173,1760,Mixed,2023-05-07,4,3831,80,Out of Warranty,4381,14800,493344
CUST07722,Indian,Individual,Low,64,0.16,Mercedes,G-Class,Premium,2023,V6,Hybrid,Black,243964,2022-12-25,Online,2,239084.72,Lease,39044,70,Fast-Moving,0.12,104537,2761,Mixed,2023-07-11,0,3767,116,Under Warranty,1816,93,350811
CUST07723,Jordanian,Corporate,Medium,45,0.28,Lexus,LX600,Mid,2023,Inline-4,Hybrid,Gray,447248,2022-10-23,Online,4,429358.08,Lease,150895,132,Medium-Moving,0.13,78043,4325,Highway,2024-09-01,5,2694,111,Under Warranty,51,7674,507178
CUST07724,Egyptian,Corporate,High,66,0.43,Lexus,RX350,Base,2021,V8,Petrol,Gray,221433,2023-02-13,Fleet Sales,0,221433.0,Cash,56766,138,Medium-Moving,0.17,58100,3018,City,2024-07-30,1,2322,61,Under Warranty,21109,14635,346789
CUST07725,British,Corporate,Medium,86,0.33,Nissan,Altima,Premium,2022,Inline-4,Petrol,Black,247402,2022-04-04,Showroom,6,232557.88,Cash,95633,110,Fast-Moving,0.11,87116,4955,City,2023-01-14,1,2884,63,Out of Warranty,3371,14601,370426
CUST07726,British,Individual,Medium,62,0.13,Mercedes,E-Class,Mid,2021,V6,Petrol,Silver,139820,2023-04-05,Online,6,131430.8,Lease,20461,50,Slow-Moving,0.09,42853,4430,Mixed,2023-08-24,7,3124,66,Out of Warranty,15652,7460,405193
CUST07727,Pakistani,Fleet,Low,62,0.32,Mercedes,E-Class,Mid,2021,V6,Petrol,Blue,192811,2023-12-06,Showroom,6,181242.34,Bank Loan,74226,165,Slow-Moving,0.25,8422,1745,City,2025-05-28,0,2674,14,Under Warranty,5216,12975,366456
CUST07728,Qatari,Corporate,Low,100,0.13,Toyota,Land Cruiser,Platinum,2024,Inline-4,Petrol,Gray,426319,2023-04-04,Online,4,409266.24,Lease,190053,132,Fast-Moving,0.11,78639,1893,Highway,2024-12-09,7,2484,57,Under Warranty,7750,3201,300589
CUST07729,Jordanian,Individual,High,52,0.2,Nissan,Altima,Premium,2024,V6,Hybrid,Silver,360176,2023-05-26,Fleet Sales,7,334963.68,Bank Loan,210384,49,Slow-Moving,0.12,36308,5755,Highway,2024-04-18,4,1604,106,Out of Warranty,9549,3697,260476
CUST07730,Pakistani,Individual,High,78,0.17,BMW,X7,Mid,2021,V6,Hybrid,Black,184636,2023-10-28,Online,1,182789.64,Bank Loan,85988,11,Slow-Moving,0.17,33104,4217,Mixed,2025-01-09,0,958,95,Out of Warranty,6558,1827,220510
CUST07731,Jordanian,Individual,Medium,48,0.35,Mercedes,G-Class,Platinum,2023,Inline-4,Hybrid,White,239420,2023-03-10,Online,1,237025.8,Lease,15346,165,Medium-Moving,0.15,111508,4801,Mixed,2023-05-22,3,3682,94,Out of Warranty,18361,10800,200388
CUST07732,Filipino,Individual,Medium,53,0.32,BMW,X7,Premium,2024,Inline-4,Hybrid,Gray,205505,2022-10-20,Fleet Sales,0,205505.0,Bank Loan,71369,41,Medium-Moving,0.2,85690,5035,Highway,2024-04-20,8,2685,20,Under Warranty,9020,7342,269210
CUST07733,Pakistani,Fleet,High,79,0.27,BMW,X7,Mid,2022,Inline-4,Hybrid,Blue,373204,2023-12-19,Online,0,373204.0,Lease,115924,148,Slow-Moving,0.1,11952,835,Mixed,2024-04-07,4,2622,119,Out of Warranty,13926,6958,209605
CUST07734,Egyptian,Individual,High,71,0.26,Mercedes,G-Class,Base,2023,Inline-4,Hybrid,Silver,378355,2023-02-16,Fleet Sales,1,374571.45,Cash,10881,59,Medium-Moving,0.12,66682,3082,City,2023-04-02,6,3763,78,Out of Warranty,6173,8211,310887
CUST07735,Indian,Fleet,High,68,0.07,BMW,X7,Premium,2023,V6,Petrol,Black,104460,2022-03-19,Showroom,4,100281.6,Cash,58911,31,Slow-Moving,0.23,33766,2296,Mixed,2023-05-10,0,3929,117,Under Warranty,20710,2204,173215
CUST07736,British,Individual,Medium,72,0.18,BMW,X5,Base,2023,Inline-4,Petrol,Black,172220,2022-11-18,Showroom,6,161886.8,Bank Loan,103766,71,Fast-Moving,0.1,114501,514,City,2024-06-22,6,991,59,Out of Warranty,24548,14909,176897
CUST07737,Qatari,Corporate,Low,44,0.05,Toyota,Camry,Premium,2023,V8,Hybrid,Silver,156134,2022-02-11,Online,8,143643.28,Cash,39239,53,Fast-Moving,0.1,84776,1599,Mixed,2022-06-24,7,1482,90,Out of Warranty,7911,376,432954
CUST07738,Pakistani,Individual,Medium,91,0.15,Mercedes,G-Class,Platinum,2021,V8,Petrol,White,140344,2023-07-08,Fleet Sales,8,129116.48,Bank Loan,33047,34,Slow-Moving,0.12,7629,5343,Mixed,2023-09-24,1,2058,45,Out of Warranty,191,13932,567847
CUST07739,Qatari,Fleet,High,67,0.18,Nissan,Altima,Platinum,2022,V8,Hybrid,Gray,189978,2022-06-04,Fleet Sales,8,174779.76,Bank Loan,58942,108,Fast-Moving,0.09,73911,5918,City,2022-08-01,7,1843,89,Out of Warranty,20985,10639,107779
CUST07740,British,Individual,Low,60,0.2,Nissan,Patrol,Premium,2024,Inline-4,Hybrid,Silver,83342,2022-10-03,Fleet Sales,5,79174.9,Bank Loan,40564,133,Fast-Moving,0.09,100978,2904,Highway,2023-02-19,0,2480,26,Under Warranty,20594,7458,135157
CUST07741,Filipino,Corporate,High,56,0.13,Nissan,Altima,Mid,2023,V8,Hybrid,Black,316468,2023-02-01,Showroom,6,297479.92,Cash,173088,14,Slow-Moving,0.14,41055,2859,Highway,2023-08-15,7,2665,7,Out of Warranty,10605,8846,365894
CUST07742,Filipino,Individual,Medium,57,0.2,BMW,X5,Platinum,2024,V8,Petrol,Blue,336157,2022-04-14,Showroom,4,322710.72,Lease,32876,31,Slow-Moving,0.24,119251,1689,Mixed,2022-12-28,5,3163,88,Under Warranty,17861,11748,130906
CUST07743,Pakistani,Individual,Medium,55,0.11,BMW,X5,Platinum,2023,V6,Petrol,Black,355737,2024-02-28,Fleet Sales,4,341507.52,Bank Loan,262223,150,Slow-Moving,0.25,40682,1819,Highway,2024-05-04,0,3224,26,Out of Warranty,19215,8129,162027
CUST07744,Qatari,Fleet,Low,93,0.45,Lexus,RX350,Platinum,2022,V8,Petrol,Black,287217,2023-03-30,Online,3,278600.49,Cash,90295,121,Fast-Moving,0.22,76078,4895,Highway,2023-05-28,1,3453,6,Out of Warranty,3075,13455,114758
CUST07745,Indian,Fleet,High,61,0.44,Mercedes,G-Class,Mid,2021,V8,Petrol,Gray,105662,2022-02-04,Online,6,99322.28,Cash,8823,121,Slow-Moving,0.09,116633,762,Highway,2022-09-07,8,2663,119,Under Warranty,8992,11145,564747
CUST07746,Jordanian,Individual,Low,58,0.2,Lexus,RX350,Base,2022,V6,Hybrid,Silver,373764,2024-04-03,Fleet Sales,3,362551.08,Lease,94794,169,Fast-Moving,0.12,26940,1281,City,2024-08-12,2,1997,54,Under Warranty,20465,3872,462435
CUST07747,Pakistani,Individual,Medium,62,0.06,Toyota,Camry,Premium,2023,Inline-4,Hybrid,Blue,172023,2022-08-13,Fleet Sales,7,159981.39,Lease,27173,77,Slow-Moving,0.17,7961,5761,City,2023-10-06,3,1903,50,Under Warranty,14116,1067,111606
CUST07748,Filipino,Fleet,High,99,0.4,Mercedes,E-Class,Premium,2022,V6,Hybrid,Gray,286214,2024-04-04,Online,7,266179.02,Cash,59322,20,Fast-Moving,0.14,116530,1906,Mixed,2024-10-19,7,3192,66,Out of Warranty,21133,5660,175107
CUST07749,Egyptian,Individual,Low,68,0.27,Nissan,Patrol,Mid,2022,V8,Petrol,Silver,81255,2022-03-03,Fleet Sales,1,80442.45,Lease,59133,12,Medium-Moving,0.18,12631,1921,Highway,2022-09-07,0,2661,20,Out of Warranty,24593,5833,392280
CUST07750,Egyptian,Fleet,High,86,0.33,Lexus,RX350,Mid,2023,V6,Petrol,White,379053,2023-06-22,Showroom,4,363890.88,Cash,275667,23,Slow-Moving,0.09,36939,5070,Mixed,2025-01-04,8,1919,81,Under Warranty,105,10488,138772
CUST07751,British,Corporate,Medium,67,0.3,Nissan,Altima,Premium,2021,Inline-4,Petrol,Silver,312037,2022-06-22,Online,8,287074.04,Cash,223551,98,Fast-Moving,0.13,48552,2790,City,2023-12-27,2,3662,95,Under Warranty,5137,13422,317490
CUST07752,Indian,Individual,High,55,0.4,Mercedes,E-Class,Premium,2022,V6,Petrol,White,324343,2023-09-09,Online,8,298395.56,Bank Loan,16824,96,Slow-Moving,0.23,78281,4754,Highway,2024-11-07,0,3844,69,Out of Warranty,23614,10725,496510
CUST07753,British,Individual,Low,80,0.09,Nissan,Altima,Premium,2021,V6,Petrol,Silver,229721,2022-12-05,Fleet Sales,8,211343.32,Bank Loan,56348,140,Fast-Moving,0.16,69109,2676,Mixed,2023-08-25,3,2478,119,Under Warranty,9011,9706,273475
CUST07754,Qatari,Corporate,Medium,48,0.05,Toyota,Land Cruiser,Platinum,2024,Inline-4,Petrol,Silver,390374,2023-05-27,Showroom,8,359144.08,Lease,128344,105,Medium-Moving,0.18,20105,3114,Highway,2025-03-09,2,3600,103,Out of Warranty,9297,10557,93663
CUST07755,British,Corporate,Low,99,0.3,Mercedes,G-Class,Base,2024,V6,Petrol,Blue,168067,2023-05-11,Showroom,0,168067.0,Bank Loan,81590,49,Medium-Moving,0.21,66417,2460,Highway,2024-09-08,6,3044,79,Under Warranty,5514,4556,370645
CUST07756,Filipino,Corporate,High,73,0.09,Toyota,Corolla,Premium,2023,V8,Hybrid,Black,237011,2022-11-25,Fleet Sales,2,232270.78,Bank Loan,43774,108,Slow-Moving,0.18,94717,800,Highway,2023-08-15,5,899,86,Under Warranty,2142,9128,591692
CUST07757,British,Individual,Low,73,0.32,Nissan,Altima,Platinum,2021,V6,Petrol,Blue,326155,2024-04-10,Showroom,4,313108.8,Lease,57788,151,Fast-Moving,0.12,9999,3257,Highway,2026-03-09,7,1479,33,Under Warranty,18351,1480,123447
CUST07758,Indian,Fleet,Medium,83,0.42,Lexus,LX600,Base,2021,Inline-4,Petrol,Silver,152698,2023-12-06,Showroom,4,146590.08,Cash,68945,167,Fast-Moving,0.25,8154,872,Mixed,2025-08-13,3,3328,31,Under Warranty,4176,8497,140094
CUST07759,Indian,Corporate,Low,65,0.36,Nissan,Patrol,Platinum,2024,Inline-4,Petrol,Silver,92495,2023-06-07,Online,7,86020.35,Cash,41297,134,Fast-Moving,0.13,119113,5437,Highway,2024-10-05,7,898,26,Out of Warranty,4531,11185,562173
CUST07760,Pakistani,Fleet,Medium,89,0.44,BMW,X5,Platinum,2021,V6,Hybrid,Gray,306683,2022-12-24,Fleet Sales,8,282148.36,Bank Loan,101818,137,Medium-Moving,0.21,62150,3151,Highway,2024-03-22,8,3680,113,Out of Warranty,18918,2768,488490
CUST07761,Qatari,Fleet,Medium,88,0.4,Mercedes,E-Class,Mid,2023,V6,Hybrid,Blue,411321,2023-03-06,Online,8,378415.32,Bank Loan,38142,130,Slow-Moving,0.2,66684,1061,Mixed,2023-11-16,1,1127,108,Out of Warranty,14022,9034,214046
CUST07762,British,Fleet,High,68,0.36,Nissan,Patrol,Platinum,2024,Inline-4,Petrol,Blue,288611,2024-01-05,Fleet Sales,8,265522.12,Lease,173698,95,Fast-Moving,0.2,68498,2707,Highway,2024-02-25,4,1130,102,Out of Warranty,24449,3139,544926
CUST07763,Egyptian,Fleet,Medium,43,0.07,BMW,X7,Premium,2022,V6,Hybrid,Silver,166396,2022-01-22,Fleet Sales,6,156412.24,Lease,87561,108,Fast-Moving,0.24,52121,5209,City,2023-11-07,6,880,54,Out of Warranty,4010,13138,137572
CUST07764,Pakistani,Fleet,Low,92,0.41,Lexus,LX600,Premium,2021,V8,Hybrid,Black,298136,2022-12-17,Showroom,7,277266.48,Lease,216728,60,Medium-Moving,0.11,65155,774,City,2024-02-03,8,1674,43,Under Warranty,23265,8834,269128
CUST07765,British,Individual,Medium,52,0.36,BMW,X5,Premium,2024,Inline-4,Petrol,Silver,139294,2023-08-08,Showroom,0,139294.0,Cash,105927,160,Slow-Moving,0.2,14039,1439,Mixed,2024-08-21,2,2996,15,Under Warranty,2456,3541,167300
CUST07766,Jordanian,Corporate,High,49,0.18,BMW,X5,Premium,2023,Inline-4,Petrol,Gray,234934,2024-05-12,Showroom,8,216139.28,Lease,44745,126,Medium-Moving,0.16,57176,2983,City,2026-01-07,8,2453,10,Under Warranty,21091,661,571189
CUST07767,Qatari,Fleet,Low,59,0.28,BMW,X5,Platinum,2021,V6,Hybrid,White,406193,2023-09-29,Showroom,5,385883.35,Lease,104687,128,Medium-Moving,0.24,94847,5674,Mixed,2024-10-17,7,3570,98,Under Warranty,16192,12312,487048
CUST07768,Qatari,Individual,High,78,0.41,Toyota,Corolla,Base,2024,V6,Petrol,Gray,235176,2024-01-27,Fleet Sales,3,228120.72,Lease,142603,103,Slow-Moving,0.19,75286,3636,City,2024-11-27,4,2839,19,Under Warranty,363,13156,374622
CUST07769,Filipino,Individual,High,65,0.37,Nissan,Altima,Platinum,2023,V8,Hybrid,Silver,170183,2023-08-13,Online,3,165077.51,Cash,82604,96,Medium-Moving,0.18,107408,5588,Highway,2025-04-17,0,2934,57,Out of Warranty,17613,3833,426453
CUST07770,Jordanian,Corporate,Medium,82,0.12,Nissan,Patrol,Base,2021,V8,Petrol,Silver,230584,2024-03-23,Fleet Sales,6,216748.96,Bank Loan,39032,167,Fast-Moving,0.24,118797,4194,City,2024-05-19,5,2006,36,Under Warranty,3373,5487,406876
CUST07771,British,Individual,High,86,0.11,Nissan,Altima,Base,2022,Inline-4,Hybrid,Gray,202907,2022-12-01,Fleet Sales,2,198848.86,Cash,107442,139,Fast-Moving,0.09,48613,3655,Mixed,2023-10-02,6,1577,6,Under Warranty,20385,2220,454511
CUST07772,Indian,Individual,High,69,0.41,Mercedes,G-Class,Premium,2021,V8,Hybrid,Blue,328945,2023-06-20,Online,7,305918.85,Cash,20164,65,Fast-Moving,0.12,78022,1996,Mixed,2024-04-24,3,1149,85,Under Warranty,14487,14459,114670
CUST07773,Filipino,Individual,Medium,93,0.22,Mercedes,G-Class,Premium,2022,V8,Petrol,Black,359895,2023-12-03,Fleet Sales,4,345499.2,Bank Loan,106892,118,Slow-Moving,0.12,88340,5457,City,2024-08-03,8,1158,33,Out of Warranty,9183,9263,366285
CUST07774,Egyptian,Fleet,Medium,85,0.35,BMW,X7,Premium,2022,V6,Petrol,Blue,265059,2023-10-30,Online,6,249155.46,Bank Loan,107916,121,Medium-Moving,0.09,23271,4484,City,2025-06-13,2,2976,9,Out of Warranty,15327,8851,226633
CUST07775,Qatari,Corporate,Low,85,0.35,BMW,X7,Mid,2022,V8,Petrol,Black,156322,2023-08-07,Fleet Sales,6,146942.68,Bank Loan,107239,41,Fast-Moving,0.2,57518,5382,City,2024-01-03,4,1916,72,Out of Warranty,686,532,116364
CUST07776,Pakistani,Corporate,Medium,97,0.24,Toyota,Land Cruiser,Platinum,2024,V8,Hybrid,Black,164956,2022-04-17,Online,1,163306.44,Bank Loan,19042,38,Slow-Moving,0.1,96543,4727,Highway,2022-08-01,7,2893,76,Out of Warranty,17141,7892,120819
CUST07777,Jordanian,Individual,High,95,0.44,Toyota,Camry,Platinum,2023,V6,Hybrid,Gray,116011,2023-09-08,Online,7,107890.23,Bank Loan,70187,164,Slow-Moving,0.19,106569,3323,Mixed,2024-04-24,4,2736,109,Under Warranty,2778,4540,149787
CUST07778,Indian,Individual,Low,61,0.27,Lexus,RX350,Mid,2024,V8,Petrol,Gray,213333,2024-03-25,Showroom,3,206933.01,Cash,103262,13,Fast-Moving,0.12,28959,4461,Highway,2025-07-25,2,3856,77,Under Warranty,2590,3240,448383
CUST07779,Jordanian,Fleet,Low,52,0.08,Lexus,LX600,Base,2021,V6,Hybrid,Gray,169079,2022-04-01,Fleet Sales,6,158934.26,Cash,23995,54,Fast-Moving,0.13,81890,3820,City,2023-07-16,0,944,38,Under Warranty,8268,9437,502796
CUST07780,Indian,Individual,Low,95,0.08,Mercedes,E-Class,Mid,2024,Inline-4,Petrol,Silver,344392,2023-01-05,Fleet Sales,8,316840.64,Lease,111719,47,Fast-Moving,0.19,90212,4857,Highway,2024-04-20,0,1509,85,Out of Warranty,24353,762,325213
CUST07781,Jordanian,Corporate,High,86,0.22,Mercedes,E-Class,Base,2021,Inline-4,Hybrid,White,446003,2024-04-15,Showroom,3,432622.91,Lease,123331,168,Slow-Moving,0.14,33542,2365,Mixed,2026-03-02,0,3842,118,Out of Warranty,16144,367,527357
CUST07782,Pakistani,Fleet,Medium,89,0.36,BMW,X5,Mid,2022,V8,Petrol,Black,199162,2023-06-29,Fleet Sales,1,197170.38,Lease,43387,85,Fast-Moving,0.23,17712,2114,Highway,2025-04-09,2,2778,49,Under Warranty,21695,5901,396369
