customer_id,nationality,customer_type,income_band,loyalty_score,churn_risk_score,brand,model,trim,model_year,engine_type,fuel_type,color,vehicle_price,sale_date,sale_channel,discount_percentage,final_sale_price,payment_type,loan_amount,stock_days,inventory_status,depreciation_rate,mileage,avg_monthly_km,driving_pattern,last_service_date,service_count_last_12_months,avg_service_cost,next_service_due_days,warranty_status,service_revenue_to_date,parts_revenue_to_date,total_customer_lifetime_value,days_since_purchase,days_since_last_service,vehicle_age_years,is_under_warranty,revenue_per_service,total_revenue,customer_segment,segment_name,will_churn,brand_encoded,customer_type_encoded,income_band_encoded,churn_prediction,churn_probability,predicted_clv,clv_growth_potential,service_overdue,service_due_soon
CUST07104,British,Individual,Low,62,0.15,Nissan,Altima,Mid,2021,V8,Hybrid,Silver,198657,2024-01-15,Online,0,198657.0,Bank Loan,123543,134,Fast-Moving,0.12,62726,2146,Mixed,2025-12-11,6,1932,30,Out of Warranty,15935,1562,287770,724,28,5,0,2276.4285714285716,17497,0,Budget Conscious,0,3,2,1,0,0.20336607,324185.9592122997,36415.95921229973,False,True
CUST07105,Egyptian,Corporate,High,41,0.38,Toyota,Corolla,Base,2022,V8,Petrol,Gray,326233,2022-10-31,Fleet Sales,8,300134.36,Cash,117595,143,Medium-Moving,0.15,44883,569,Highway,2023-08-10,3,3036,14,Under Warranty,5119,8047,225559,1165,882,4,1,1279.75,13166,0,Budget Conscious,1,4,0,0,0,0.261702,297473.27257261006,71914.27257261006,False,True
CUST07106,Indian,Corporate,High,90,0.39,BMW,X5,Platinum,2022,V8,Hybrid,White,239531,2022-10-05,Showroom,2,234740.38,Cash,94034,176,Medium-Moving,0.24,16849,885,City,2023-07-11,6,2188,19,Under Warranty,5475,4109,163565,1191,912,4,1,782.1428571428571,9584,4,VIP Elite,1,0,0,0,0,0.3220853,315750.45601857407,152185.45601857407,False,True
CUST07107,Pakistani,Corporate,Medium,64,0.17,Toyota,Land Cruiser,Base,2022,V8,Petrol,Blue,110531,2024-04-01,Online,2,108320.38,Lease,75247,150,Fast-Moving,0.25,105244,1242,City,2026-02-03,6,2637,73,Under Warranty,24370,9684,541198,647,-26,4,1,3481.4285714285716,34054,0,Budget Conscious,0,4,0,2,0,0.064339444,358909.15948265424,-182288.84051734576,False,False
CUST07108,British,Corporate,High,54,0.32,BMW,X5,Mid,2022,V6,Petrol,Silver,384927,2023-02-01,Showroom,1,381077.73,Cash,209952,35,Slow-Moving,0.23,110603,643,Mixed,2023-11-22,1,3626,11,Under Warranty,16944,9377,96018,1072,778,4,1,8472.0,26321,0,Budget Conscious,0,0,0,0,0,0.10566783,302734.8812279403,206716.88122794032,False,True
CUST07109,Qatari,Corporate,High,96,0.12,BMW,X5,Premium,2021,Inline-4,Petrol,White,222244,2022-07-18,Showroom,0,222244.0,Cash,9902,112,Fast-Moving,0.11,68281,2515,City,2024-03-23,7,2858,79,Out of Warranty,14851,2477,169406,1270,656,5,0,1856.375,17328,2,High-Risk Churners,0,0,0,0,0,0.29828897,340191.2085780373,170785.20857803727,False,False
CUST07110,Indian,Individual,Medium,82,0.29,Toyota,Corolla,Platinum,2022,Inline-4,Petrol,Silver,445147,2023-02-14,Fleet Sales,6,418438.18,Cash,119473,148,Fast-Moving,0.23,47451,3279,Highway,2023-12-12,5,3167,118,Out of Warranty,24249,861,372481,1059,758,4,0,4041.5,25110,4,VIP Elite,0,4,2,2,0,0.22448352,347817.8433515858,-24663.15664841421,False,False
CUST07111,Egyptian,Fleet,High,64,0.15,Mercedes,G-Class,Platinum,2022,V8,Petrol,Gray,412492,2023-05-25,Showroom,3,400117.24,Cash,309212,60,Fast-Moving,0.21,26692,1187,Highway,2023-08-09,7,3188,97,Out of Warranty,13911,961,539929,959,883,4,0,1738.875,14872,0,Budget Conscious,0,2,1,0,0,0.16372257,335812.71216812613,-204116.28783187387,False,False
CUST07112,Qatari,Fleet,Low,45,0.3,Toyota,Camry,Platinum,2021,V6,Hybrid,Silver,271763,2024-02-29,Online,5,258174.85,Lease,141017,170,Slow-Moving,0.17,97657,5860,Mixed,2025-03-23,3,2166,9,Out of Warranty,4118,11585,449135,679,291,5,0,1029.5,15703,1,Premium Loyalists,0,4,1,1,0,0.2521555,368941.1127163009,-80193.88728369912,False,True
CUST07113,Filipino,Corporate,Low,54,0.28,Nissan,Patrol,Platinum,2021,V8,Hybrid,Silver,409992,2023-06-14,Showroom,7,381292.56,Lease,2055,144,Slow-Moving,0.13,115926,2192,Mixed,2025-02-17,1,3828,35,Out of Warranty,4371,13157,371772,939,325,5,0,2185.5,17528,0,Budget Conscious,0,3,0,1,0,0.221846,337674.88567516324,-34097.11432483676,False,False
CUST07114,Jordanian,Individual,Medium,92,0.07,Nissan,Patrol,Base,2022,Inline-4,Hybrid,Black,436714,2022-12-31,Online,5,414878.3,Bank Loan,31600,54,Fast-Moving,0.15,89048,5747,City,2023-08-04,1,2624,6,Out of Warranty,17876,12361,284417,1104,888,4,0,8938.0,30237,2,High-Risk Churners,0,3,2,2,0,0.17622043,380053.208734534,95636.20873453398,False,True
CUST07115,Egyptian,Individual,Low,78,0.39,Toyota,Camry,Mid,2023,V6,Hybrid,Silver,80590,2022-12-14,Fleet Sales,5,76560.5,Lease,16562,172,Fast-Moving,0.2,12159,1100,Mixed,2024-06-06,0,3686,94,Under Warranty,14590,14557,415799,1121,581,3,1,14590.0,29147,4,VIP Elite,1,4,2,1,0,0.29197347,337088.6836988395,-78710.31630116049,False,False
CUST07116,British,Individual,High,44,0.05,Lexus,RX350,Base,2021,V6,Hybrid,Black,219223,2022-11-09,Showroom,5,208261.85,Bank Loan,19889,131,Fast-Moving,0.11,10418,4971,City,2024-03-14,4,3254,25,Under Warranty,2218,12068,593106,1156,665,5,1,443.6,14286,3,Service Champions,0,1,2,0,0,0.11693415,380547.35066853446,-212558.64933146554,False,True
CUST07117,Pakistani,Individual,High,54,0.27,Lexus,LX600,Mid,2023,V8,Hybrid,White,233279,2022-05-19,Online,1,230946.21,Bank Loan,119369,110,Slow-Moving,0.14,109243,3833,Highway,2024-01-10,6,2893,78,Out of Warranty,703,4209,386322,1330,729,3,0,100.42857142857143,4912,1,Premium Loyalists,0,1,2,0,0,0.19381946,343706.37036089017,-42615.62963910983,False,False
CUST07118,Pakistani,Individual,Medium,93,0.16,Lexus,RX350,Premium,2021,Inline-4,Hybrid,Gray,98810,2023-12-18,Fleet Sales,5,93869.5,Cash,33800,148,Fast-Moving,0.2,99918,5197,Mixed,2025-08-13,7,1274,115,Under Warranty,17400,7127,542113,752,148,5,1,2175.0,24527,3,Service Champions,0,1,2,2,0,0.20254253,423473.88908579573,-118639.11091420427,False,False
CUST07119,Egyptian,Corporate,High,83,0.24,Toyota,Land Cruiser,Base,2023,V8,Petrol,Blue,135546,2022-11-08,Showroom,5,128768.7,Bank Loan,100001,55,Medium-Moving,0.24,35504,4826,City,2024-04-28,0,1124,64,Under Warranty,16768,12591,550326,1157,620,3,1,16768.0,29359,3,Service Champions,0,4,0,0,0,0.1579183,364365.1217374912,-185960.87826250878,False,False
CUST07120,Indian,Corporate,Medium,56,0.1,BMW,X5,Premium,2024,V8,Petrol,Silver,329042,2024-01-27,Showroom,8,302718.64,Lease,74,136,Slow-Moving,0.12,29473,655,Highway,2025-12-15,4,2313,68,Out of Warranty,15280,2782,481507,712,24,2,0,3056.0,18062,0,Budget Conscious,0,0,0,2,0,0.13478567,331220.7213938733,-150286.27860612673,False,False
CUST07121,Qatari,Corporate,Low,50,0.34,Nissan,Patrol,Mid,2022,V8,Hybrid,Gray,228236,2023-04-20,Showroom,5,216824.2,Bank Loan,88320,145,Fast-Moving,0.1,110645,3438,Highway,2023-06-05,8,3223,65,Under Warranty,11296,13999,544011,994,948,4,1,1255.111111111111,25295,1,Premium Loyalists,0,3,0,1,0,0.15972425,356865.0759847039,-187145.9240152961,False,False
CUST07122,Filipino,Fleet,Medium,79,0.06,Lexus,RX350,Base,2022,Inline-4,Petrol,Blue,162210,2023-09-30,Online,8,149233.2,Bank Loan,3122,40,Medium-Moving,0.24,57927,4309,Mixed,2024-08-21,1,2128,46,Out of Warranty,15056,5164,522160,831,505,4,0,7528.0,20220,3,Service Champions,0,1,1,2,0,0.33356455,347740.9295523762,-174419.0704476238,False,False
CUST07123,Qatari,Fleet,High,58,0.13,BMW,X5,Mid,2024,Inline-4,Petrol,Blue,126567,2022-04-29,Fleet Sales,3,122769.99,Lease,67822,119,Fast-Moving,0.11,76394,2623,Highway,2023-03-11,2,2923,92,Out of Warranty,19490,7059,482337,1350,1034,2,0,6496.666666666667,26549,0,Budget Conscious,0,0,1,0,0,0.25097808,344200.13281342946,-138136.86718657054,False,False
CUST07124,Jordanian,Corporate,High,73,0.14,BMW,X5,Platinum,2022,V8,Petrol,Blue,152525,2023-10-15,Fleet Sales,7,141848.25,Cash,110660,141,Slow-Moving,0.11,88048,1249,City,2024-07-09,3,1745,91,Under Warranty,443,5919,504583,816,548,4,1,110.75,6362,3,Service Champions,0,0,0,0,0,0.2856668,347307.93635906663,-157275.06364093337,False,False
CUST07125,Pakistani,Individual,Medium,98,0.24,Nissan,Altima,Platinum,2024,V8,Petrol,Silver,174296,2023-05-07,Showroom,7,162095.28,Bank Loan,87228,74,Slow-Moving,0.08,33481,801,Mixed,2024-11-17,0,3806,26,Out of Warranty,23203,5933,474703,977,417,2,0,23203.0,29136,4,VIP Elite,0,3,2,2,0,0.30103266,371167.1108656621,-103535.8891343379,False,True
CUST07126,Filipino,Fleet,Medium,59,0.22,Nissan,Altima,Base,2024,Inline-4,Petrol,Black,232107,2024-01-16,Fleet Sales,0,232107.0,Bank Loan,116199,76,Fast-Moving,0.12,48655,1926,Mixed,2025-09-05,0,1149,7,Out of Warranty,13758,5289,404673,723,125,2,0,13758.0,19047,0,Budget Conscious,0,3,1,2,0,0.18167152,320755.33266978734,-83917.66733021266,False,True
CUST07127,Jordanian,Individual,High,68,0.38,BMW,X5,Mid,2022,V6,Petrol,White,373929,2022-12-26,Online,1,370189.71,Lease,136404,166,Medium-Moving,0.09,83318,3968,Mixed,2024-05-12,3,3592,70,Out of Warranty,19010,2861,566241,1109,606,4,0,4752.5,21871,1,Premium Loyalists,1,0,2,0,0,0.25592408,349218.2629830974,-217022.7370169026,False,False
CUST07128,Egyptian,Corporate,Medium,43,0.08,Mercedes,G-Class,Platinum,2021,V6,Hybrid,White,134143,2023-08-23,Fleet Sales,1,132801.57,Cash,87028,36,Medium-Moving,0.11,96851,5314,City,2023-10-20,3,2873,5,Under Warranty,15068,9946,430364,869,811,5,1,3767.0,25014,2,High-Risk Churners,0,2,0,2,0,0.3262864,312344.0731424471,-118019.9268575529,False,True
CUST07129,Egyptian,Individual,High,95,0.39,Toyota,Camry,Base,2023,V6,Petrol,White,122617,2022-06-03,Online,4,117712.32,Bank Loan,39658,100,Fast-Moving,0.18,61315,3400,Mixed,2022-11-29,1,3242,15,Under Warranty,5706,3700,597572,1315,1136,3,1,2853.0,9406,4,VIP Elite,1,4,2,0,1,0.5394571,373085.73952840467,-224486.26047159533,False,True
CUST07130,Pakistani,Individual,Low,78,0.12,Mercedes,G-Class,Premium,2021,V6,Petrol,White,113016,2023-10-16,Fleet Sales,7,105104.88,Lease,20232,16,Slow-Moving,0.09,17038,5815,City,2025-04-08,4,2090,11,Out of Warranty,16797,439,515806,815,275,5,0,3359.4,17236,3,Service Champions,0,2,2,1,0,0.17198707,390869.0945477412,-124936.90545225883,False,True
CUST07131,Qatari,Individual,Low,89,0.44,BMW,X5,Premium,2023,V8,Hybrid,Blue,170485,2023-09-25,Fleet Sales,7,158551.05,Bank Loan,80038,139,Slow-Moving,0.15,76957,1758,Highway,2025-04-16,5,2080,44,Out of Warranty,11040,9241,435816,836,267,3,0,1840.0,20281,4,VIP Elite,1,0,2,1,0,0.30185196,364699.48067432607,-71116.51932567393,False,False
CUST07132,Pakistani,Corporate,Medium,60,0.25,Nissan,Patrol,Base,2024,V6,Petrol,Silver,198473,2023-11-19,Online,7,184579.89,Cash,41911,111,Medium-Moving,0.09,33711,2359,Mixed,2024-02-16,0,3934,66,Under Warranty,1818,14171,506520,781,692,2,1,1818.0,15989,0,Budget Conscious,0,3,0,2,0,0.3019489,368536.41584168863,-137983.58415831137,False,False
CUST07133,Filipino,Fleet,Low,97,0.35,BMW,X7,Base,2021,Inline-4,Hybrid,Blue,234393,2023-09-26,Showroom,1,232049.07,Bank Loan,10003,80,Fast-Moving,0.09,67642,1499,City,2023-11-25,3,2071,43,Under Warranty,23644,3858,581806,835,775,5,1,5911.0,27502,4,VIP Elite,0,0,1,1,0,0.16639863,390159.261416598,-191646.738583402,False,False
CUST07134,British,Corporate,Low,83,0.31,Toyota,Land Cruiser,Platinum,2024,V6,Hybrid,Silver,105270,2023-03-03,Fleet Sales,0,105270.0,Lease,8099,79,Medium-Moving,0.09,45235,3269,Highway,2024-08-29,1,1721,73,Out of Warranty,2771,11300,520498,1042,497,2,0,1385.5,14071,3,Service Champions,0,4,0,1,0,0.24554342,380052.3544582432,-140445.64554175682,False,False
CUST07135,Jordanian,Individual,Low,66,0.22,Mercedes,G-Class,Platinum,2024,V8,Petrol,Silver,134088,2023-05-13,Showroom,0,134088.0,Cash,40188,85,Slow-Moving,0.22,28844,1564,Mixed,2024-03-02,1,2728,12,Out of Warranty,82,5773,200364,971,677,2,0,41.0,5855,0,Budget Conscious,0,2,2,1,0,0.18618259,325320.7871055629,124956.78710556292,False,True
CUST07136,Egyptian,Corporate,Medium,66,0.29,BMW,X5,Platinum,2021,V8,Hybrid,Silver,210007,2023-11-19,Online,2,205806.86,Bank Loan,88786,61,Fast-Moving,0.11,114666,2064,City,2025-01-24,0,3169,32,Under Warranty,12223,13116,464461,781,349,5,1,12223.0,25339,0,Budget Conscious,0,0,0,2,0,0.18658866,356131.66402968,-108329.33597031998,False,False
CUST07137,Indian,Corporate,Low,73,0.44,Nissan,Patrol,Base,2022,V8,Petrol,Silver,317460,2024-01-11,Online,3,307936.2,Bank Loan,34872,167,Slow-Moving,0.24,48754,5057,City,2025-03-05,7,3765,36,Under Warranty,20160,1863,510598,728,309,4,1,2520.0,22023,1,Premium Loyalists,1,3,0,1,0,0.19254431,388265.19750031614,-122332.80249968386,False,False
CUST07138,Qatari,Corporate,Low,85,0.15,Nissan,Altima,Mid,2024,V8,Hybrid,Black,114509,2022-10-21,Fleet Sales,8,105348.28,Lease,54692,146,Slow-Moving,0.13,111202,5901,Highway,2023-12-26,5,3356,10,Under Warranty,5100,11909,554863,1175,744,2,1,850.0,17009,3,Service Champions,0,3,0,1,0,0.22124352,371113.4182056892,-183749.58179431083,False,True
CUST07139,Filipino,Fleet,High,80,0.23,BMW,X7,Premium,2021,Inline-4,Hybrid,Silver,395120,2022-07-21,Fleet Sales,5,375364.0,Bank Loan,233984,121,Fast-Moving,0.23,112002,2213,City,2023-07-06,8,1461,35,Out of Warranty,18659,9288,502824,1267,917,5,0,2073.222222222222,27947,3,Service Champions,0,0,1,0,0,0.31021965,381670.0673487581,-121153.93265124189,False,False
CUST07140,Indian,Corporate,Low,90,0.22,Nissan,Altima,Base,2023,V8,Petrol,Black,196804,2022-03-23,Online,4,188931.84,Cash,98942,21,Slow-Moving,0.21,56888,1118,City,2023-09-13,4,2438,71,Out of Warranty,17611,8654,559959,1387,848,3,0,3522.2,26265,3,Service Champions,0,3,0,1,0,0.30840018,370515.9790819582,-189443.02091804182,False,False
CUST07141,Indian,Individual,Low,93,0.45,Mercedes,E-Class,Premium,2022,V8,Hybrid,Blue,388692,2022-01-08,Showroom,1,384805.08,Bank Loan,259473,179,Medium-Moving,0.14,10460,1328,Mixed,2023-04-30,7,2922,44,Under Warranty,4462,11967,599245,1461,984,4,1,557.75,16429,4,VIP Elite,1,2,2,1,1,0.52358305,382943.0006950594,-216301.99930494057,False,False
CUST07142,Filipino,Individual,Low,79,0.11,Toyota,Land Cruiser,Mid,2023,V8,Hybrid,Silver,82555,2022-01-14,Fleet Sales,3,80078.35,Bank Loan,59701,79,Fast-Moving,0.19,103065,5337,City,2023-10-01,5,2730,48,Under Warranty,2151,1338,508617,1455,830,3,1,358.5,3489,3,Service Champions,0,4,2,1,0,0.25728598,386137.67299269873,-122479.32700730127,False,False
CUST07143,Filipino,Individual,Low,64,0.32,Toyota,Camry,Mid,2023,V8,Petrol,Black,211046,2023-04-04,Showroom,4,202604.16,Lease,64704,17,Medium-Moving,0.24,26626,4966,Highway,2024-03-15,4,3629,80,Out of Warranty,18596,5940,405395,1010,664,3,0,3719.2,24536,1,Premium Loyalists,0,4,2,1,0,0.27241734,359440.4008047151,-45954.599195284885,False,False
CUST07144,British,Fleet,High,60,0.42,Toyota,Corolla,Premium,2021,V8,Petrol,White,80327,2024-04-25,Fleet Sales,7,74704.11,Lease,21142,65,Fast-Moving,0.09,100988,3321,Mixed,2024-07-27,1,3046,57,Out of Warranty,21249,9785,520837,623,530,5,0,10624.5,31034,1,Premium Loyalists,1,4,1,0,0,0.3786412,385222.21466034296,-135614.78533965704,False,False
CUST07145,Jordanian,Corporate,High,73,0.26,Nissan,Altima,Base,2024,V6,Petrol,Gray,327473,2023-07-15,Showroom,0,327473.0,Cash,193627,26,Medium-Moving,0.09,42437,1429,Mixed,2025-05-11,6,2076,62,Out of Warranty,16033,3044,582319,908,242,2,0,2290.4285714285716,19077,3,Service Champions,0,3,0,0,0,0.22621413,369780.1224739121,-212538.87752608792,False,False
CUST07146,Filipino,Corporate,Low,91,0.07,Mercedes,E-Class,Base,2023,Inline-4,Petrol,Gray,211654,2023-07-05,Online,2,207420.92,Lease,50776,171,Medium-Moving,0.09,114129,4798,Mixed,2023-09-28,4,3332,93,Under Warranty,20255,7368,418594,918,833,3,1,4051.0,27623,3,Service Champions,0,2,0,1,0,0.23882604,367078.0144534309,-51515.98554656911,False,False
CUST07147,Indian,Corporate,Medium,48,0.28,Nissan,Patrol,Platinum,2024,V6,Petrol,Blue,117338,2023-12-11,Fleet Sales,5,111471.1,Lease,71510,133,Medium-Moving,0.18,80041,5535,Mixed,2024-07-28,0,1734,54,Out of Warranty,7688,1309,423600,759,529,2,0,7688.0,8997,1,Premium Loyalists,0,3,0,2,0,0.28616682,348741.16554416966,-74858.83445583034,False,False
CUST07148,Jordanian,Fleet,High,52,0.4,Nissan,Altima,Platinum,2023,Inline-4,Hybrid,Gray,213996,2022-12-01,Fleet Sales,8,196876.32,Lease,41178,29,Fast-Moving,0.23,44959,3100,Highway,2024-07-09,7,2366,32,Under Warranty,21013,13490,468689,1134,548,3,1,2626.625,34503,1,Premium Loyalists,1,3,1,0,0,0.28380617,348276.17786357726,-120412.82213642274,False,False
CUST07149,Filipino,Corporate,High,54,0.22,Lexus,RX350,Premium,2022,V8,Hybrid,Black,372416,2023-04-30,Online,3,361243.52,Lease,101825,179,Medium-Moving,0.18,76832,5020,City,2024-08-25,7,1097,46,Under Warranty,21404,9516,482202,984,501,4,1,2675.5,30920,1,Premium Loyalists,0,1,0,0,0,0.23931836,384312.304352747,-97889.69564725301,False,False
CUST07150,Pakistani,Individual,Low,72,0.25,Toyota,Land Cruiser,Mid,2022,Inline-4,Hybrid,White,380000,2022-05-06,Online,1,376200.0,Lease,138967,167,Fast-Moving,0.19,69822,5032,Mixed,2022-12-07,5,2929,45,Under Warranty,13432,12634,328620,1343,1128,4,1,2238.6666666666665,26066,2,High-Risk Churners,0,4,2,1,0,0.27690494,359150.79888659914,30530.798886599136,False,False
CUST07151,Jordanian,Corporate,Low,69,0.24,Lexus,LX600,Base,2023,Inline-4,Hybrid,Black,213631,2022-09-15,Fleet Sales,0,213631.0,Cash,130679,65,Fast-Moving,0.13,13412,2481,Highway,2022-12-19,5,3879,63,Out of Warranty,619,11681,338687,1211,1116,3,0,103.16666666666667,12300,0,Budget Conscious,0,1,0,1,0,0.19417523,357443.8876362095,18756.88763620949,False,False
CUST07152,Jordanian,Corporate,Medium,54,0.23,Toyota,Corolla,Premium,2021,Inline-4,Petrol,Blue,213828,2024-02-17,Online,5,203136.6,Lease,144993,159,Slow-Moving,0.23,100285,3888,City,2024-09-28,7,3458,81,Out of Warranty,19011,13825,346198,691,467,5,0,2376.375,32836,1,Premium Loyalists,0,4,0,2,0,0.26191756,358896.25800455915,12698.258004559146,False,False
CUST07153,British,Corporate,High,100,0.31,Nissan,Altima,Premium,2024,V8,Hybrid,Black,242558,2023-03-29,Fleet Sales,2,237706.84,Cash,34042,32,Fast-Moving,0.23,98780,913,Mixed,2023-08-10,5,1544,59,Out of Warranty,24564,13706,409474,1016,882,2,0,4094.0,38270,4,VIP Elite,0,3,0,0,0,0.20539096,348628.63164736534,-60845.36835263466,False,False
CUST07154,Qatari,Fleet,Medium,97,0.4,Lexus,RX350,Base,2023,V6,Hybrid,Gray,448282,2023-01-05,Fleet Sales,3,434833.54,Cash,21243,29,Fast-Moving,0.09,47809,834,Mixed,2023-12-07,3,964,103,Under Warranty,5592,6011,331968,1099,763,3,1,1398.0,11603,4,VIP Elite,1,1,1,2,0,0.20450078,364522.9825230151,32554.98252301512,False,False
CUST07155,Indian,Corporate,Low,59,0.14,Lexus,RX350,Base,2022,Inline-4,Petrol,Black,125206,2024-02-03,Online,8,115189.52,Bank Loan,73226,121,Fast-Moving,0.14,80941,2866,Highway,2025-01-12,1,2331,23,Out of Warranty,3705,12012,206067,705,361,4,0,1852.5,15717,2,High-Risk Churners,0,1,0,1,0,0.24331988,289142.29541149095,83075.29541149095,False,True
CUST07156,Qatari,Fleet,Medium,71,0.08,Nissan,Altima,Base,2023,V8,Hybrid,Blue,283719,2023-11-26,Fleet Sales,8,261021.48,Lease,152139,75,Slow-Moving,0.25,17583,3264,City,2024-05-01,3,3559,9,Out of Warranty,21280,4386,562221,774,617,3,0,5320.0,25666,3,Service Champions,0,3,1,2,0,0.23751831,355647.44855683483,-206573.55144316517,False,True
CUST07157,British,Individual,Medium,55,0.27,Mercedes,E-Class,Mid,2021,V8,Hybrid,Black,320986,2022-05-05,Showroom,2,314566.28,Cash,243475,117,Fast-Moving,0.13,56901,2265,Highway,2023-04-19,4,1735,48,Out of Warranty,5264,5090,334197,1344,995,5,0,1052.8,10354,0,Budget Conscious,0,2,2,2,0,0.20718883,361268.85845824826,27071.858458248258,False,False
CUST07158,British,Individual,High,46,0.29,Mercedes,G-Class,Mid,2024,Inline-4,Petrol,White,242268,2022-08-03,Showroom,5,230154.6,Lease,63578,87,Slow-Moving,0.12,53559,2209,Mixed,2023-01-26,4,2849,26,Under Warranty,4070,8936,386126,1254,1078,2,1,814.0,13006,0,Budget Conscious,0,2,2,0,0,0.19773152,346498.5427710612,-39627.457228938816,False,True
CUST07159,Egyptian,Corporate,Low,51,0.32,Mercedes,E-Class,Platinum,2021,Inline-4,Petrol,White,230359,2022-04-03,Online,3,223448.23,Lease,135021,152,Medium-Moving,0.15,117890,3798,Highway,2023-05-22,7,1888,9,Out of Warranty,5450,14897,375132,1376,962,5,0,681.25,20347,1,Premium Loyalists,0,2,0,1,0,0.22533998,362840.04430940904,-12291.955690590956,False,True
CUST07160,British,Individual,High,99,0.13,BMW,X7,Mid,2021,Inline-4,Petrol,Black,262462,2022-06-10,Showroom,0,262462.0,Lease,9448,43,Slow-Moving,0.12,116492,2289,City,2023-04-17,7,2917,48,Under Warranty,8463,13995,289454,1308,997,5,1,1057.875,22458,3,Service Champions,0,0,2,0,0,0.25128198,350838.61798456375,61384.61798456375,False,False
CUST07161,Filipino,Fleet,Low,73,0.14,Lexus,RX350,Mid,2023,Inline-4,Hybrid,Black,305550,2024-05-25,Fleet Sales,5,290272.5,Bank Loan,157602,76,Fast-Moving,0.15,101478,3817,Mixed,2025-04-09,4,1649,115,Under Warranty,5081,7827,468899,593,274,3,1,1016.2,12908,3,Service Champions,0,1,1,1,0,0.20443167,353512.93130750034,-115386.06869249966,False,False
CUST07162,Qatari,Fleet,Low,59,0.44,BMW,X7,Platinum,2023,V8,Hybrid,Black,339877,2022-07-30,Fleet Sales,0,339877.0,Bank Loan,118401,97,Slow-Moving,0.15,113414,2957,City,2022-09-27,5,1502,73,Under Warranty,1407,6209,328668,1258,1199,3,1,234.5,7616,1,Premium Loyalists,1,0,1,1,0,0.37963048,332486.15203616343,3818.152036163432,False,False
CUST07163,Pakistani,Corporate,High,83,0.44,Lexus,LX600,Platinum,2021,V8,Petrol,Blue,265211,2022-10-11,Showroom,0,265211.0,Cash,68040,88,Slow-Moving,0.13,54973,1112,Mixed,2024-03-14,6,2525,90,Under Warranty,3648,3874,545857,1185,665,5,1,521.1428571428571,7522,4,VIP Elite,1,1,0,0,0,0.26081884,355111.964153279,-190745.03584672097,False,False
CUST07164,British,Corporate,Medium,99,0.07,Mercedes,G-Class,Mid,2022,V8,Hybrid,Black,189283,2023-06-30,Showroom,0,189283.0,Lease,20687,105,Slow-Moving,0.15,90947,986,Mixed,2025-03-27,1,1651,67,Out of Warranty,7486,5231,161135,923,287,4,0,3743.0,12717,2,High-Risk Churners,0,2,0,2,0,0.17911302,273467.8907885302,112332.89078853017,False,False
CUST07165,Egyptian,Individual,Medium,49,0.33,Lexus,RX350,Premium,2021,V8,Hybrid,White,214080,2023-04-13,Showroom,8,196953.6,Cash,152482,119,Fast-Moving,0.25,13998,1637,Highway,2025-01-28,3,1116,116,Out of Warranty,10581,4839,536586,1001,345,5,0,2645.25,15420,0,Budget Conscious,0,1,2,2,0,0.24220273,359143.4597452851,-177442.5402547149,False,False
CUST07166,Qatari,Fleet,Low,78,0.07,Mercedes,E-Class,Platinum,2023,V6,Hybrid,White,100726,2024-06-13,Online,1,99718.74,Lease,17790,134,Medium-Moving,0.17,90643,1170,Mixed,2024-09-30,4,3822,49,Under Warranty,4399,10860,196052,574,465,3,1,879.8,15259,0,Budget Conscious,0,2,1,1,0,0.20142008,333120.91754261317,137068.91754261317,False,False
CUST07167,Indian,Individual,Medium,69,0.07,BMW,X7,Premium,2024,V8,Hybrid,Blue,99460,2023-06-04,Showroom,6,93492.4,Cash,72805,19,Slow-Moving,0.21,91679,5173,Highway,2024-09-15,3,943,28,Under Warranty,17225,773,592954,949,480,2,1,4306.25,17998,3,Service Champions,0,0,2,2,0,0.12642096,311291.9498783654,-281662.0501216346,False,True
